NSC,CID
698244,54608995
698246,394644
698247,394645
698248,394646
698249,394647
698250,394648
698252,394650
698253,394651
698254,394652
698255,394653
698259,5470169
698260,5470170
698261,5470171
698262,5470172
698263,5470173
698266,5470176
698269,394667
698274,9572070
698278,5470182
698280,5470184
698281,5470185
698282,5470186
698286,394683
698287,394684
698363,5470189
698367,394699
698369,2833828
698374,5470195
698379,5470200
698380,5470201
698382,5470203
698388,5470206
698389,394721
698391,5470208
698394,3107921
698395,1618703
698397,394729
698398,5470211
698400,394732
698408,394740
698409,394741
698451,9556371
698452,135484736
698453,5493586
698458,394755
698459,394756
698461,394758
698571,135484737
698573,394788
698574,394789
698575,394790
698578,3005416
698581,394794
698601,394799
698610,394808
698611,394809
698614,394812
698666,5470230
698672,394822
698673,394823
698674,394824
698675,394825
698678,54609039
698680,394828
698684,394832
698685,394833
698686,394834
698687,394835
698688,394836
698690,394838
698691,394839
698692,394840
698792,6712587
698793,6712588
698925,394850
698931,394855
698945,5470232
698952,394863
698954,394865
698959,394870
698960,394871
698964,394872
698968,394877
698972,394881
698975,394884
698978,394887
698980,394889
698982,3005419
698983,3001650
698984,3005420
698985,394894
698986,394895
698989,394897
698990,394898
699002,394909
699003,394910
699004,394911
699006,394913
699007,394914
699008,394915
699009,394916
699010,394917
699011,394918
699019,394919
699022,394921
699026,394925
699028,394927
699029,22619769
699031,394931
699034,394934
699069,5470241
699071,5470243
699081,5470253
699083,5470255
699086,5470258
699087,5470259
699092,5470264
699095,5470267
699100,5470272
699103,5470275
699105,5470277
699106,5470278
699109,5470281
699111,5470283
699112,5470284
699121,54611345
699122,6393559
699123,395002
699139,439019
699142,5110746
699144,5184308
699145,395006
699148,439022
699149,439023
699150,439024
699151,439025
699152,439026
699165,5470290
699167,5470292
699168,5470293
699170,5470295
699177,395020
699184,395021
699186,395025
699188,395026
699191,395029
699192,395030
699221,395037
699222,395038
699226,395042
699227,395043
699228,395044
699229,395045
699230,395046
699234,395049
699241,395053
699243,395054
699245,395056
699246,395057
699247,395058
699332,395070
699382,5470307
699383,5470308
699384,395092
699385,395093
699391,395099
699397,395107
699400,395110
699405,395115
699410,395120
699411,395121
699412,122582
699413,395122
699415,395124
699417,395126
699418,395127
699425,5470312
699426,395135
699427,3005423
699431,395140
699433,395142
699447,395147
699448,395148
699449,395149
699450,395150
699452,395152
699471,395169
699474,5470313
699475,5470315
699476,5470317
699477,5470319
699478,5470321
699479,5351444
699483,395185
699490,24202589
699491,395188
699499,395196
699666,9601322
699667,9556374
699668,9556375
699669,9601323
699670,9601324
699671,9601325
699680,5470324
699695,395220
699702,395227
699703,395228
699704,395229
699708,395233
699710,395235
699714,395239
699724,135505169
699725,395250
699726,395252
699727,395254
699735,395257
699737,395259
699740,395262
699743,395265
699745,395267
699746,395268
699747,764370
699750,395272
699755,395277
699756,395278
699757,395279
699758,395280
699759,395281
699760,395282
699763,395284
699766,3005428
699767,395287
699769,5470336
699775,395294
699776,5470337
699777,5470338
699779,395298
699781,395300
699782,395301
699783,395302
699784,395303
699785,5470339
699787,5470340
699794,6712599
699795,395313
699800,6331594
699801,395319
699804,395322
699806,395324
699807,395325
699816,395334
699818,395336
699819,395337
699821,395339
699833,395351
699837,395355
699882,395382
699920,395384
699921,395385
699923,395387
699925,395389
699926,395390
699927,395391
699928,395392
699929,395393
699931,395395
699932,395396
699933,395397
699934,395398
699936,395400
699938,395402
699939,395403
699940,395404
699943,395407
699944,395408
699945,395409
699946,395410
699947,395411
699948,395412
699949,395413
699950,5470347
699951,5470348
699952,1817078
699954,5470350
699956,395420
699957,395421
699959,395423
699960,395424
699962,395426
699968,395430
699969,395431
699978,395433
699980,3005435
699982,395437
699988,395443
700023,395460
700025,395462
700029,5470359
700030,5470360
700033,395470
700034,395471
700086,6712606
700087,161954
700088,6712607
700089,395475
700122,395481
700124,5876919
700125,54611349
700126,395485
700127,5910817
700128,1234720
700129,695688
700132,395490
700133,395491
700136,5928358
700141,395499
700144,395502
700145,5291488
700147,395505
700149,395507
700199,395509
700200,395510
700201,395511
700202,395512
700203,5918180
700205,54608846
700206,54611352
700208,54611353
700211,5470362
700213,395523
700214,395524
700215,395525
700221,395531
700222,395532
700224,395533
700225,395534
700226,395535
700228,395537
700230,395539
700231,395540
700232,184440
700243,395550
700244,5934664
700245,395552
700252,54608848
700261,135505170
700262,135505171
700264,135505172
700265,395559
700266,395560
700267,395561
700268,395562
700269,3910131
700270,5168079
700272,395566
700274,395568
700280,395574
700320,395590
700322,395592
700323,395593
700325,395595
700332,395596
700346,395601
700349,395604
700350,135426587
700351,395606
700361,395616
700367,5470371
700368,395619
700369,395620
700370,395621
700371,395622
700373,395624
700414,395630
700415,395631
700417,395635
700418,395636
700420,395638
700421,395639
700430,395648
700443,395661
700447,395665
700455,395673
700457,395675
700470,3005444
700474,395690
700497,395702
700498,395703
700500,395705
700501,395706
700502,6712609
700503,6712610
700504,6712611
700515,5470378
700520,395721
700524,395725
700531,395732
700535,395735
700536,395736
700537,395737
700545,395745
700546,395746
700547,395747
700549,5470385
700552,395752
700559,395755
700582,395763
700583,395764
700584,395765
700642,395798
700643,395799
700644,395800
700648,54611427
700649,6712615
700650,6712616
700657,395803
700693,395805
700694,395806
700701,395813
700715,395823
700718,395826
700722,395830
700844,395841
700850,395847
700851,395848
700853,395850
700854,395851
700861,395859
700862,395860
700892,5470399
700893,5470400
700906,395869
700911,395870
700913,395872
700914,395873
700915,395874
700970,395875
700971,395876
700985,395890
700989,395894
700993,395898
701002,395907
701004,395909
701008,395913
701012,395917
701013,395918
701014,395919
701016,395921
701017,395922
701018,395923
701019,395924
701021,135426590
701022,135426591
701023,395928
701024,395929
701025,395930
701027,9572075
701028,5955340
701029,9572076
701031,395936
701069,395945
701074,135426592
701075,395951
701089,395965
701097,395973
701100,395976
701101,395977
701102,395978
701103,395979
701104,5470407
701105,395981
701108,395984
701109,395985
701111,395987
701114,395990
701115,395991
701169,395996
701186,396011
701187,5470409
701188,5470410
701189,5470411
701190,5470412
701191,5470413
701192,5470414
701193,396018
701194,396019
701208,6371863
701225,5470418
701226,5470419
701228,5470421
701303,6055630
701312,396040
701314,396042
701371,396044
701372,396045
701373,396046
701374,396047
701375,396048
701378,396051
701382,396055
701383,396056
701389,396059
701554,160355
701555,10982991
701556,10874069
701557,10906804
701561,6712626
701564,396064
701566,396066
701570,9572078
701573,6520039
701574,6520040
701575,6520042
701587,396077
701590,396079
701592,396081
701593,21672237
701598,396086
701599,396087
701616,396092
701617,396093
701635,54688722
701638,54680275
701639,54688724
701654,396106
701655,396107
701656,396108
701657,396109
701658,396110
701659,396111
701660,396112
701661,396113
701662,396114
701664,396117
701665,396118
701666,396119
701667,396121
701670,396126
701679,396136
701736,396188
701743,396192
701744,396193
701745,396194
701747,5470439
701748,396198
701749,396200
701755,10970813
701758,396206
701759,396207
701812,11811448
701817,5470445
701822,5470450
701852,5311
701973,396276
701984,396286
701985,396287
701986,396288
701990,371586
701992,396292
701993,396293
701994,396294
701995,396295
702015,396302
702030,396306
702045,5470456
702046,5470457
702047,5470458
702104,5470459
702105,5470460
702106,5470461
702108,5470462
702110,5470464
702113,5470467
702114,5470468
702116,5470470
702117,5470471
702120,5470474
702121,5470475
702123,5470477
702124,5470478
702125,5470479
702128,5470482
702129,5470483
702131,5470485
702134,5470488
702136,5470490
702137,5470491
702152,396348
702154,396350
702155,396351
702156,396352
702158,396354
702208,5470493
702214,6712631
702294,54611422
702295,396363
702308,396365
702309,396366
702313,396370
702320,396371
702321,396372
702322,396373
702323,396374
702326,5470495
702327,5470496
702328,5470497
702334,9556386
702337,396384
702338,396385
702340,396387
702345,396392
702348,5470499
702349,5470500
702350,5470501
702351,5470502
702352,5470503
702353,5470504
702355,5470506
702357,5470508
702358,5470509
702359,5470510
702363,5470514
702373,396411
702378,396412
702395,9556387
702396,9556388
702397,9556389
702399,9556391
702400,9556392
702403,135505175
702408,5470518
702415,396442
702416,54714473
702418,396446
702421,396448
702422,9572083
702433,396459
702435,396461
702436,396462
702438,396464
702440,5470525
702616,396466
702644,5470526
702648,396471
702652,396475
702655,6712634
702684,396499
702688,5470532
702690,396505
702691,5470533
702692,396507
702734,396513
702755,396515
702756,396516
702759,396517
702923,5470535
702924,5470536
702925,5470537
702985,5470542
702986,5470543
702987,5470544
703013,5470549
703018,3032418
703020,1041244
703028,5470561
703035,5470568
703036,5470569
703037,5470570
703038,5470568
703039,5470569
703040,5470570
703062,396573
703070,396581
703092,396584
703097,396589
703099,396591
703102,9572088
703104,9572090
703105,9572091
703107,9572092
703108,9572093
703109,9572094
703110,9572095
703111,9572096
703116,396612
703117,396614
703122,396623
703127,5470587
703131,396632
703132,396633
703133,396634
703136,5470589
703138,396639
703139,396640
703141,396642
703147,447865
703161,396647
703162,9572097
703165,9572098
703174,396660
703177,396663
703178,396664
703196,396682
703202,396684
703203,396685
703215,5470594
703216,5470595
703220,396691
703226,396692
703305,396697
703306,396698
703311,396703
703312,396704
703315,396706
703317,396708
703318,396709
703319,5470596
703320,5470597
703321,135505177
703322,135505178
703323,396714
703324,396715
703326,396717
703327,5470600
703328,5470601
703329,5470602
703331,396722
703333,396724
703334,396725
703357,396727
703439,396729
703440,396730
703441,396731
703442,396732
703443,396733
703444,396734
703445,396735
703446,396736
703447,396737
703448,396738
703449,396739
703452,396742
703454,396744
703456,396746
703457,396747
703458,396748
703462,396752
703463,396753
703465,396755
703466,396756
703467,396757
703468,396758
703469,396759
703470,396760
703542,5470603
703543,5470604
703544,5470605
703545,396766
703547,5470606
703550,135505181
703552,135505183
703554,135505185
703558,396779
703749,5470622
703750,5470623
703751,5470624
703756,5470628
703757,5470629
703759,5470631
703760,5470632
703761,5470633
703762,5470634
703763,5470635
703764,5470636
703770,6712640
703771,54611444
703772,6712642
703776,396797
703779,5470638
703781,396804
703783,396808
703784,396810
703785,396812
703786,396813
703788,396815
703823,5470644
703830,396826
703837,396833
703850,396836
703855,396837
703857,396839
703866,396842
703874,9572109
703876,396849
703878,396850
703889,9572115
703899,135426608
703912,396885
703982,6475305
704065,6712644
704066,11016831
704077,3977545
704080,396901
704082,135426615
704083,135416672
704085,5470675
704089,396910
704096,135505189
704098,135505191
704099,135505192
704100,135505193
704104,396923
704105,396924
704108,396927
704113,396928
704115,396931
704117,396934
704119,396937
704121,396939
704122,396940
704124,9572130
704125,396943
704127,396946
704128,396947
704130,396949
704171,396951
704172,396952
704174,3005453
704176,3005455
704177,396957
704179,3005457
704180,396960
704200,396963
704205,396968
704213,396976
704214,396977
704215,396978
704216,396979
704218,396981
704219,396982
704221,396984
704225,396988
704231,396994
704238,397001
704239,397002
704241,397004
704244,397008
704278,397016
704280,397017
704281,397018
704282,397019
704283,3424350
704284,397021
704285,397022
704286,397023
704287,5177983
704288,5132626
704312,397030
704313,397031
704314,397032
704315,397033
704317,54611464
704318,54611462
704319,6520161
704322,54611463
704330,397048
704341,397059
704343,397061
704345,25077304
704346,25077305
704373,397066
704376,54611460
704387,397074
704388,397075
704391,397078
704393,397080
704394,135426625
704397,397084
704399,397086
704402,397089
704408,397095
704428,135426627
704435,397122
704533,397134
704535,397136
704536,397137
704537,397138
704543,397144
704544,397145
704545,397146
704552,397151
704556,397155
704557,397156
704558,397157
704561,397158
704562,397159
704563,397159
704565,163878
704578,397173
704582,397177
704583,397178
704587,5470694
704588,397182
704592,397185
704593,397186
704600,9572137
704602,397195
