,0,1
847,GO:0030097,GO:0002244
848,GO:0030097,GO:0002521
849,GO:0030097,GO:0030099
850,GO:0030097,GO:0035162
851,GO:0006955,GO:0002250
852,GO:0006955,GO:0002367
853,GO:0006955,GO:0002437
854,GO:0006955,GO:0045087
855,GO:0006955,GO:0019730
856,GO:0006955,GO:0002366
857,GO:0002250,GO:0002456
858,GO:0002250,GO:0042088
859,GO:0002250,GO:0016064
860,GO:0002252,GO:0002443
861,GO:0002252,GO:0051607
862,GO:0002252,GO:0038096
863,GO:0050778,GO:0002830
864,GO:0050778,GO:0002922
865,GO:0050778,GO:0045624
866,GO:0050778,GO:0050857
867,GO:0050778,GO:0002726
868,GO:0050778,GO:0034123
869,GO:0050778,GO:0002757
870,GO:0050778,GO:0002758
871,GO:0006954,GO:0002437
872,GO:0006954,GO:0002532
